epoch,train_total_loss,train_clean_full_loss,train_adv_full_loss,train_clean_acc,train_adv_acc,train_proto_clean_ce,train_proto_clean_recon,train_proto_clean_kl,train_proto_clean_ortho,train_proto_adv_ce,train_proto_adv_recon,train_proto_adv_kl,train_proto_adv_ortho,train_senn_clean_nll,train_senn_clean_concept_loss,train_senn_clean_robust_loss,train_senn_clean_recon,train_senn_adv_nll,train_senn_adv_concept_loss,train_senn_adv_robust_loss,train_senn_adv_recon,train_b30_clean_ce,train_b30_clean_e1,train_b30_clean_clst,train_b30_clean_sep,train_b30_clean_recon,train_b30_adv_ce,train_b30_adv_e1,train_b30_adv_clst,train_b30_adv_sep,train_b30_adv_recon,val_total_loss,val_clean_full_loss,val_adv_full_loss,val_clean_acc,val_adv_acc,val_proto_clean_ce,val_proto_clean_recon,val_proto_clean_kl,val_proto_clean_ortho,val_proto_adv_ce,val_proto_adv_recon,val_proto_adv_kl,val_proto_adv_ortho,val_senn_clean_nll,val_senn_clean_concept_loss,val_senn_clean_robust_loss,val_senn_clean_recon,val_senn_adv_nll,val_senn_adv_concept_loss,val_senn_adv_robust_loss,val_senn_adv_recon,val_b30_clean_ce,val_b30_clean_e1,val_b30_clean_clst,val_b30_clean_sep,val_b30_clean_recon,val_b30_adv_ce,val_b30_adv_e1,val_b30_adv_clst,val_b30_adv_sep,val_b30_adv_recon
1,6.034072308858236,2.6493312066396077,3.3847411015828452,0.97525,0.5826666666666667,0.6752155067125957,0.1398254736661911,0.8342890334874391,1.0000011920928955,1.6512406047185262,0.17483040571212768,0.5586688988208771,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.539608601888021,2.513538626988729,3.02606996790568,0.9790833333333333,0.7674166666666666,0.5308541701634725,0.1303605915506681,0.8523226718902588,1.0000011920928955,1.118825483004252,0.1401319526831309,0.7671113136609395,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.272755352020264,2.41705637550354,2.855698971430461,0.9818333333333333,0.823375,0.3852559966246287,0.12644332047303516,0.9053558688163758,1.0000011920928955,1.0090199853579203,0.13736508272091547,0.7093127093315125,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125971145629883,2.3760401026407876,2.7499310226440428,0.97925,0.85225,0.47055526566505435,0.1258555108308792,0.7796281391779581,1.0000011920928955,0.8618085467020671,0.12891711461544036,0.7592041536966959,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.9366801058451335,2.2998139184316,2.636866191228231,0.9829583333333334,0.8783333333333333,0.336822762688001,0.12182989478111267,0.8411600613594055,1.0000011920928955,0.7557095096906026,0.12620809773604075,0.7549473875363668,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85064589436849,2.2682514890034993,2.5823943996429444,0.97875,0.8845,0.3375866134961446,0.11978084081411362,0.8108828330039978,1.0000011920928955,0.6424506449699402,0.1204879833261172,0.8194545679092408,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.7034034881591795,2.207265508651733,2.4961379877726237,0.9836458333333333,0.9012708333333334,0.30318966766198474,0.11655247366428376,0.7875221734046935,1.0000011920928955,0.6368477765719096,0.11895640405019124,0.7403326104482015,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739267820994059,2.184810105641683,2.554457702636719,0.9806666666666667,0.8655833333333334,0.3397584893703461,0.11360692995786667,0.7314434992472331,1.0000011920928955,0.719378518263499,0.11949664135773977,0.7155813541412354,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4.52625112915039,2.1323306369781494,2.3939204940795897,0.9854791666666667,0.9105416666666667,0.2799073887268702,0.11192390392223994,0.7404981532096863,1.0000011920928955,0.5682409845987956,0.11385216716925303,0.7118261462847392,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.205725715637207,2.1153733189900716,3.0903524169921877,0.9816666666666667,0.8871666666666667,0.29429770771662395,0.10928065186738968,0.7117937761942545,1.0000011920928955,0.615849439462026,0.11560789410273234,1.3588939019838968,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.375752592722574,2.0674681161244712,2.308284475326538,0.9863541666666666,0.9206875,0.25841936433315277,0.10891078627109528,0.7001367758115132,1.0000011920928955,0.5158968177636465,0.11070855303605398,0.6816779176394144,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400761075337728,2.0579055938720705,2.3428554668426513,0.9814166666666667,0.90075,0.24869678703943887,0.1048943022886912,0.7043133029937744,1.0000011920928955,0.5307223859628042,0.1085926119486491,0.7035392707188924,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.249752663930257,2.013523636500041,2.236229029973348,0.9876041666666666,0.9264583333333334,0.24404165494441987,0.10626194230715434,0.6632188456853231,1.0000011920928955,0.47408559012413026,0.10770171437660853,0.6544405353864035,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.411297513326009,2.001707746823629,12.409589785257975,0.98375,0.67475,0.2717211577494939,0.10487533537546793,0.6251100724538168,1.0000011920928955,1.1550674861272177,0.25452134521802267,10.0,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.145977876027425,1.9658479789098104,2.180129899342855,0.9878541666666667,0.9294375,0.23128885821501413,0.10360437268018723,0.6309535535176595,1.0000011920928955,0.44941669909159343,0.10538736027479172,0.6253246531486512,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118708254496257,1.9523331470489502,2.166375096638997,0.98575,0.9261666666666667,0.23758785661061604,0.10285659877459208,0.6118875036239624,1.0000011920928955,0.430745911916097,0.1042177075346311,0.6314102862675984,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4.049154813130697,1.9226166117986043,2.1265381971995034,0.9886875,0.9335,0.21893169077237448,0.10223126961787542,0.6014524571100871,1.0000011920928955,0.42342349139849345,0.10382993465662002,0.5992835752169291,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04902257347107,1.9197115618387859,2.1293110116322835,0.9854166666666667,0.9268333333333333,0.2331780851682027,0.1016127216219902,0.5849195645650228,1.0000011920928955,0.42912805612881977,0.10207230265935262,0.5981094648043315,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3.9658686319986978,1.8842911876042685,2.081577438990275,0.9894166666666667,0.9347291666666667,0.20825217731793721,0.10098483488957087,0.5750529848734538,1.0000011920928955,0.4044766518274943,0.10234438264369965,0.5747552132606506,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896779950459798,1.8863905878067018,2.1032874018351237,0.9865,0.9236666666666666,0.25225530556837716,0.10149787646532059,0.5326362126668295,1.0000011920928955,0.45682674527168277,0.10278663210074107,0.5436728340784709,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
